"시군구별","용도지역및이용현황별","항목","단위","2006.01 월","2006.02 월","2006.03 월","2006.04 월","2006.05 월","2006.06 월",
"익산군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","전","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","답","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","임야","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"익산군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"전라남도","평균","지가변동률[%]","%",".18",".188",".185",".205",".184",".187",
"전라남도","주거지역","지가변동률[%]","%",".064",".092",".07",".078",".073",".072",
"전라남도","상업지역","지가변동률[%]","%","-.009","-.001","-.004","-.005",".021","-.009",
"전라남도","공업지역","지가변동률[%]","%",".126",".077",".12",".097",".096",".118",
"전라남도","녹지지역","지가변동률[%]","%",".255",".214",".233",".309",".238",".248",
"전라남도","관리지역","지가변동률[%]","%",".367",".419",".391",".391",".345",".398",
"전라남도","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"전라남도","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"전라남도","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"전라남도","농림지역","지가변동률[%]","%",".264",".282",".266",".32",".298",".274",
"전라남도","자연환경보전지역","지가변동률[%]","%",".144",".142",".219",".138",".147",".154",
"전라남도","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"전라남도","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"전라남도","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"전라남도","전","지가변동률[%]","%",".366",".379",".371",".403",".36",".453",
"전라남도","답","지가변동률[%]","%",".227",".241",".255",".281",".27",".239",
"전라남도","주거용(대)","지가변동률[%]","%",".159",".18",".166",".162",".129",".116",
"전라남도","상업용(대)","지가변동률[%]","%",".053",".057",".063",".044",".047",".051",
"전라남도","임야","지가변동률[%]","%",".223",".25",".188",".283",".276",".222",
"전라남도","공장용지","지가변동률[%]","%",".133",".108",".07",".135",".071",".085",
"전라남도","기타","지가변동률[%]","%",".248",".264",".845",".549",".48",".357",
"목포시","평균","지가변동률[%]","%",".027",".03",".033",".031",".031",".026",
"목포시","주거지역","지가변동률[%]","%","-.019","-.008","0","-.006","-.001","-.028",
"목포시","상업지역","지가변동률[%]","%","-.116","-.055","-.032","-.104","-.006","-.04",
"목포시","공업지역","지가변동률[%]","%",".207",".111",".197",".234",".153",".183",
"목포시","녹지지역","지가변동률[%]","%",".399",".311",".213",".331",".182",".299",
"목포시","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"목포시","전","지가변동률[%]","%",".604",".529",".36",".507",".485",".489",
"목포시","답","지가변동률[%]","%",".499",".41",".409",".407",".81",".523",
"목포시","주거용(대)","지가변동률[%]","%","-.013","-.011","0","0","-.017","-.008",
"목포시","상업용(대)","지가변동률[%]","%","-.035","-.024","-.013","-.06","-.023","-.038",
"목포시","임야","지가변동률[%]","%",".496",".33",".163",".517",".126",".388",
"목포시","공장용지","지가변동률[%]","%",".187",".22",".405",".576",".097",".202",
"목포시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"여수시","평균","지가변동률[%]","%",".086",".06",".065",".066",".116",".096",
"여수시","주거지역","지가변동률[%]","%",".059",".052",".06",".076",".084",".093",
"여수시","상업지역","지가변동률[%]","%",".021","-.023","-.014","-.046",".02",".009",
"여수시","공업지역","지가변동률[%]","%",".04",".058",".063",".024",".099",".058",
"여수시","녹지지역","지가변동률[%]","%",".173",".144",".131",".196",".263",".219",
"여수시","관리지역","지가변동률[%]","%",".003","0","0","0","0","0",
"여수시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여수시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여수시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여수시","농림지역","지가변동률[%]","%","0","0","0","0","0","0",
"여수시","자연환경보전지역","지가변동률[%]","%",".561",".199",".224",".206",".385",".258",
"여수시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"여수시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"여수시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"여수시","전","지가변동률[%]","%",".391",".172",".234",".211",".309",".259",
"여수시","답","지가변동률[%]","%",".152",".207",".214",".192",".31",".195",
"여수시","주거용(대)","지가변동률[%]","%",".075",".038",".042",".056",".054",".054",
"여수시","상업용(대)","지가변동률[%]","%",".033","-.001",".005","-.021",".052",".047",
"여수시","임야","지가변동률[%]","%",".246",".195",".107",".272",".465",".348",
"여수시","공장용지","지가변동률[%]","%",".126",".045",".041",".046",".051",".059",
"여수시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","평균","지가변동률[%]","%",".074",".078",".087",".089",".072",".073",
"순천시","주거지역","지가변동률[%]","%",".06",".051",".053",".06",".048",".06",
"순천시","상업지역","지가변동률[%]","%","-.044","-.03","-.059","-.064","-.066","-.052",
"순천시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","녹지지역","지가변동률[%]","%",".164",".176",".201",".208",".161",".16",
"순천시","관리지역","지가변동률[%]","%",".101",".098",".208",".209",".199",".126",
"순천시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","농림지역","지가변동률[%]","%",".116",".127",".114",".089",".097",".098",
"순천시","자연환경보전지역","지가변동률[%]","%","0","0","0","0","0","0",
"순천시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"순천시","전","지가변동률[%]","%",".085",".113",".194",".194",".124",".148",
"순천시","답","지가변동률[%]","%",".152",".163",".156",".124",".144",".143",
"순천시","주거용(대)","지가변동률[%]","%",".088",".098",".086",".143",".12",".117",
"순천시","상업용(대)","지가변동률[%]","%",".015",".018",".017",".006","-.002",".002",
"순천시","임야","지가변동률[%]","%",".091",".056",".034",".046",".035",".009",
"순천시","공장용지","지가변동률[%]","%","0","0","0","0","0","0",
"순천시","기타","지가변동률[%]","%","0","0","1.587",".782",".776","0",
"나주시","평균","지가변동률[%]","%",".993","1.129",".999","1.104","1.074","1.019",
"나주시","주거지역","지가변동률[%]","%",".413",".542",".464",".465",".438",".44",
"나주시","상업지역","지가변동률[%]","%",".058",".058",".058",".057",".058","0",
"나주시","공업지역","지가변동률[%]","%",".209",".21",".209",".209","0",".403",
"나주시","녹지지역","지가변동률[%]","%",".702",".8",".917","1.094",".926",".928",
"나주시","관리지역","지가변동률[%]","%","1.403","1.702","1.328","1.413","1.24","1.645",
"나주시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주시","농림지역","지가변동률[%]","%","1.379","1.426","1.29","1.445","1.638","1.048",
"나주시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"나주시","전","지가변동률[%]","%","1.249","1.577","1.284","1.474","1.333","1.947",
"나주시","답","지가변동률[%]","%","1.196","1.273","1.164","1.434","1.479","1.114",
"나주시","주거용(대)","지가변동률[%]","%","1.119","1.301","1.203",".986",".87",".61",
"나주시","상업용(대)","지가변동률[%]","%",".176",".173",".235",".297",".321",".663",
"나주시","임야","지가변동률[%]","%",".444",".183",".22",".687",".895",".218",
"나주시","공장용지","지가변동률[%]","%",".457",".804",".179",".22",".125",".657",
"나주시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","평균","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","전","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","답","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","임야","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"여천시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","평균","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","전","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","답","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","임야","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"동광양시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"광양시","평균","지가변동률[%]","%",".137",".134",".197",".169",".084",".13",
"광양시","주거지역","지가변동률[%]","%",".109",".323",".25",".184",".139",".198",
"광양시","상업지역","지가변동률[%]","%","0","0",".156",".39",".233","-.33",
"광양시","공업지역","지가변동률[%]","%",".218",".016",".167",".075",".02",".15",
"광양시","녹지지역","지가변동률[%]","%",".125",".114",".19",".274",".086",".118",
"광양시","관리지역","지가변동률[%]","%",".062",".227",".292",".217",".133",".148",
"광양시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양시","농림지역","지가변동률[%]","%","0",".076",".098",".175","0",".272",
"광양시","자연환경보전지역","지가변동률[%]","%","0",".148","0","0","0","0",
"광양시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양시","전","지가변동률[%]","%",".019",".02",".076",".107",".027",".219",
"광양시","답","지가변동률[%]","%",".238",".197",".19",".221",".093",".093",
"광양시","주거용(대)","지가변동률[%]","%",".03",".306",".239",".157",".098",".186",
"광양시","상업용(대)","지가변동률[%]","%",".252",".128",".367",".222",".139","-.01",
"광양시","임야","지가변동률[%]","%",".092",".046",".218",".26",".146",".138",
"광양시","공장용지","지가변동률[%]","%",".121","0","0",".12","0","0",
"광양시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","평균","지가변동률[%]","%",".253",".237",".149",".303",".157",".1",
"담양군","주거지역","지가변동률[%]","%","-.033",".116","-.292","-.113","-.021","-.195",
"담양군","상업지역","지가변동률[%]","%","-.331","-.364","-.235","-.228","-.104","-.25",
"담양군","공업지역","지가변동률[%]","%",".992","3.166",".952","1.586","2.425","1.652",
"담양군","녹지지역","지가변동률[%]","%",".323",".247",".216",".494",".181",".226",
"담양군","관리지역","지가변동률[%]","%",".433",".133",".308",".282",".168",".105",
"담양군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","농림지역","지가변동률[%]","%",".263",".349",".249",".323",".132",".056",
"담양군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"담양군","전","지가변동률[%]","%",".411",".402",".329",".664",".276",".272",
"담양군","답","지가변동률[%]","%",".329",".275",".285",".384",".164",".094",
"담양군","주거용(대)","지가변동률[%]","%",".229",".09",".006",".19",".101",".004",
"담양군","상업용(대)","지가변동률[%]","%","-.251","-.14","-.156","-.338","-.119","-.26",
"담양군","임야","지가변동률[%]","%",".399",".294",".294",".409",".231",".345",
"담양군","공장용지","지가변동률[%]","%",".331","1.062",".326",".332",".539",".328",
"담양군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","평균","지가변동률[%]","%",".065",".105",".063",".126",".091",".077",
"곡성군","주거지역","지가변동률[%]","%",".04",".099",".039",".011",".061",".071",
"곡성군","상업지역","지가변동률[%]","%",".021","0","0","0","0","0",
"곡성군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","녹지지역","지가변동률[%]","%","0",".083",".108",".148",".02","0",
"곡성군","관리지역","지가변동률[%]","%",".099",".104",".084",".088",".135",".124",
"곡성군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","농림지역","지가변동률[%]","%",".067",".13",".054",".21",".096",".067",
"곡성군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"곡성군","전","지가변동률[%]","%",".059",".063",".053",".089",".065",".018",
"곡성군","답","지가변동률[%]","%",".043",".075",".058",".053",".062",".031",
"곡성군","주거용(대)","지가변동률[%]","%",".02",".103",".079",".036",".073",".069",
"곡성군","상업용(대)","지가변동률[%]","%",".063",".081",".134","0",".034",".033",
"곡성군","임야","지가변동률[%]","%",".203",".269",".045",".539",".273",".298",
"곡성군","공장용지","지가변동률[%]","%",".055","0","0","0","0",".045",
"곡성군","기타","지가변동률[%]","%","0","0","0","0","0","0",
"구례군","평균","지가변동률[%]","%",".029",".058",".155",".125",".099",".145",
"구례군","주거지역","지가변동률[%]","%","0","0",".146",".172",".061",".156",
"구례군","상업지역","지가변동률[%]","%",".192","0","0","0","-.145",".369",
"구례군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","녹지지역","지가변동률[%]","%","0","0",".251","0",".43","0",
"구례군","관리지역","지가변동률[%]","%","0",".13",".06",".072",".021",".036",
"구례군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","농림지역","지가변동률[%]","%","0","0",".307",".22",".219",".164",
"구례군","자연환경보전지역","지가변동률[%]","%",".149",".299","0",".112","0",".347",
"구례군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","전","지가변동률[%]","%","0",".304",".227",".13",".046",".134",
"구례군","답","지가변동률[%]","%","0","0",".151",".086",".112",".073",
"구례군","주거용(대)","지가변동률[%]","%",".052","0",".042",".013",".041",".186",
"구례군","상업용(대)","지가변동률[%]","%",".032",".04",".021",".053","-.024",".062",
"구례군","임야","지가변동률[%]","%","0",".41",".47",".671",".465",".231",
"구례군","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"구례군","기타","지가변동률[%]","%","0","0","0","0","0","0",
"광양군","평균","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","전","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","답","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","임야","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"광양군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","평균","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","전","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","답","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","임야","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"여천군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","평균","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","전","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","답","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","임야","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"승주군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","평균","지가변동률[%]","%",".009",".013",".015",".016",".021",".022",
"고흥군","주거지역","지가변동률[%]","%",".015",".017",".015",".015",".015",".025",
"고흥군","상업지역","지가변동률[%]","%",".042",".049","-.005",".026",".027",".027",
"고흥군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","녹지지역","지가변동률[%]","%","0","0",".051",".044",".066",".076",
"고흥군","관리지역","지가변동률[%]","%",".034",".039",".026",".016",".03",".029",
"고흥군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","농림지역","지가변동률[%]","%","-.023","-.018","-.007","-.004","-.003","0",
"고흥군","자연환경보전지역","지가변동률[%]","%",".009",".017",".027",".025",".029",".027",
"고흥군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"고흥군","전","지가변동률[%]","%",".003",".017",".024",".027",".031",".025",
"고흥군","답","지가변동률[%]","%","-.035","-.025","-.008","-.007","-.003","-.003",
"고흥군","주거용(대)","지가변동률[%]","%",".009",".004",".011",".006",".006",".015",
"고흥군","상업용(대)","지가변동률[%]","%",".033",".037",".008",".025",".025",".039",
"고흥군","임야","지가변동률[%]","%",".096",".095",".065",".046",".084",".064",
"고흥군","공장용지","지가변동률[%]","%","0","0","0","0","0","0",
"고흥군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","평균","지가변동률[%]","%",".038",".053",".083",".065",".029",".045",
"보성군","주거지역","지가변동률[%]","%",".033",".017","0",".017",".016",".017",
"보성군","상업지역","지가변동률[%]","%",".015","0","0",".015",".044",".015",
"보성군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","녹지지역","지가변동률[%]","%",".111",".047",".072",".119",".047",".328",
"보성군","관리지역","지가변동률[%]","%",".025",".019",".049",".041",".033",".053",
"보성군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","농림지역","지가변동률[%]","%",".024",".087",".14",".086",".024",".007",
"보성군","자연환경보전지역","지가변동률[%]","%",".366",".184",".142",".142","0","0",
"보성군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"보성군","전","지가변동률[%]","%",".094",".08",".02",".048",".072","0",
"보성군","답","지가변동률[%]","%",".056",".089",".17",".083",".023",".057",
"보성군","주거용(대)","지가변동률[%]","%",".014","0",".013","0","0",".014",
"보성군","상업용(대)","지가변동률[%]","%",".042",".03",".052",".057",".065",".055",
"보성군","임야","지가변동률[%]","%","0","0",".052",".168",".025",".235",
"보성군","공장용지","지가변동률[%]","%","0","0","0","0","0","0",
"보성군","기타","지가변동률[%]","%","-","-","-","-","-","-",
"화순군","평균","지가변동률[%]","%",".233",".159",".113",".193",".161",".118",
"화순군","주거지역","지가변동률[%]","%",".192",".141",".1",".102",".126",".066",
"화순군","상업지역","지가변동률[%]","%",".263",".265",".103",".214",".167",".111",
"화순군","공업지역","지가변동률[%]","%","1.138","1.991","1.104","1.596",".761",".885",
"화순군","녹지지역","지가변동률[%]","%",".692",".308",".3",".619",".443",".242",
"화순군","관리지역","지가변동률[%]","%",".139",".156",".074",".067",".041",".089",
"화순군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"화순군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"화순군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"화순군","농림지역","지가변동률[%]","%",".022","-.043","-.001",".057",".105",".08",
"화순군","자연환경보전지역","지가변동률[%]","%","0","0","0","0","0","0",
"화순군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"화순군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"화순군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"화순군","전","지가변동률[%]","%",".196",".271",".112",".329",".291",".367",
"화순군","답","지가변동률[%]","%",".1",".029",".045",".09",".137",".064",
"화순군","주거용(대)","지가변동률[%]","%",".223",".228",".162",".161",".158",".068",
"화순군","상업용(대)","지가변동률[%]","%",".083",".089",".082",".111","0",".022",
"화순군","임야","지가변동률[%]","%",".219",".031",".061",".186",".074",".078",
"화순군","공장용지","지가변동률[%]","%",".865",".257",".171",".085",".086","-.047",
"화순군","기타","지가변동률[%]","%",".539","0","0","0","0","0",
"장흥군","평균","지가변동률[%]","%",".067",".027",".033",".06",".036",".056",
"장흥군","주거지역","지가변동률[%]","%","-.07","-.061","-.056","-.011","-.007","-.007",
"장흥군","상업지역","지가변동률[%]","%","0","0","0","0","0","0",
"장흥군","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
